product_id,original_id,name,brand,gender,master_category,sub_category,article_type,base_color,season,year,usage,image_url,price,stock,rating,review_count
PROD-46336,46336,Reebok Men Navy Blue Desire Shoes,Reebok,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/30f14b800576469c971ba8500ef56f6a_images.jpg,155.41,0,3.9,63
PROD-7011,7011,Classic Polo Men's Tall Dark Blue Grey T-shirt,Classic,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/177ee1479a6775f70980002ec3b3bee5_images.jpg,43.43,15,3.7,225
PROD-13908,13908,Nike Men Sweet Classic Leather Brown Casual Shoes,Nike,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/dd19378447b35d8f1ef4ac3cbaaf3dea_images.jpg,112.7,26,4.4,14
PROD-17594,17594,Speedo Unisex Funky Eyewear Purple Sunglasses,Speedo,Unisex,Accessories,Eyewear,Sunglasses,Purple,Summer,2017,Sports,https://assets.myntassets.com/v1/images/style/properties/Speedo-Unisex-Funky-Eyewear-Purple-Sunglassese71459507c6d22ec0843d161dc4102c1_images.jpg,103.34,0,3.8,254
PROD-28349,28349,Idee Men Casual Brown Sunglasses,Idee,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Casual-Brown-Sunglasses6b4f32d0277dd19e56f014a01cec0074_images.jpg,90.66,12,4.0,92
PROD-46938,46938,York Men Classic Perfume,York,Men,Personal Care,Fragrance,Perfume And Body Mist,Brown,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/ecb5e470f899e317e815d660406fbfe0_images.jpg,88.62,23,3.9,164
PROD-55513,55513,Revlon ColorSilk Luminista Golden Brown Hair Colour 120,Revlon,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Revlon-Colorsilk-Luminista-Golden-Brown-Hair-Colour-120_c91b505c234dcb0418c6aa674d74de55_images.jpg,76.11,30,4.1,168
PROD-29895,29895,Mayhem Women Sunglasses 1011-163,Mayhem,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/7eb8a98a8b4aed0ff54c6121a0c8491d_images.jpg,115.42,29,4.1,250
PROD-3683,3683,Inkfruit Men's The Enchanted Olive T-shirt,Inkfruit,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Inkfruit-Mens-The-Enchanted-Olive-T-shirt_993b1d238dddb1a8ee03bf2bc0d13e86_images.jpg,51.76,11,3.9,179
PROD-2751,2751,Classic Polo Mens  T-shirt,Classic,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/8a3936d829abedff4861b20dbfa4b88b_images.jpg,54.67,32,4.2,227
PROD-30184,30184,Nike Women Athletes Rowena Pink Handbag,Nike,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/05b537c7f65018e17b4e8e009dbdee18_images.jpg,129.41,21,4.2,274
PROD-28947,28947,BIBA Women Ethnic White Kurta,Biba,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/42956e9039705d81ec9e02288ce1e3b5_images.jpg,72.59,46,4.6,251
PROD-43476,43476,Woodland Men Khaki Shoes,Woodland,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/eb291d881ba6983cbca4ad9f64df3c37_images.jpg,174.69,23,4.4,288
PROD-13306,13306,Gini and Jony Kids Solid Black Trousers,Gini,Boys,Apparel,Bottomwear,Trousers,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/e48cff60a18175ea35f3cdab4a5440e9_images.jpg,73.58,8,3.9,64
PROD-46104,46104,ADIDAS Men Olive Flip Flops,Adidas,Men,Footwear,Flip Flops,Flip Flops,Olive,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/e514f65b99c59a3c6443ca5b2c27940e_images.jpg,118.89,12,3.9,254
PROD-7223,7223,Rockport Men's Schemerhorn Dark Brown Shoe,Rockport,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/e3bdf0a428058d7546180257ed4c0b23_images.jpg,107.13,42,4.0,105
PROD-49970,49970,Hanes Men Navy Blue Innerwear Vest,Hanes,Men,Apparel,Innerwear,Innerwear Vests,Navy Blue,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/f284f0a85c18e031febfa0d2e7e62c8a_images.jpg,42.88,46,3.9,172
PROD-23593,23593,Nike Fragrances Men Pack Of 3 Deos,Nike,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/3f31bc258c8f32b2245428cf3a1d20d5_images.jpg,55.85,43,4.3,319
PROD-34524,34524,Red Tape Men Brown Sandals,Red Tape,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/25a72f53e205d68570ed1f557a9908c0_images.jpg,132.16,37,4.5,123
PROD-5574,5574,Nike Men's Tennis Classic White Black Shoe,Nike,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/e109301574238f85955cf048afa79050_images.jpg,94.71,33,4.3,87
PROD-20316,20316,Locomotive Men Black Printed T-shirt,Locomotive,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/2a92b6ea95f52a580e87bf33114cef4f_images.jpg,44.14,26,4.1,266
PROD-14123,14123,Flying Machine Men Washed Blue Jeans,Flying Machine,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/32784be9414137908bf0b1c8ee918822_images.jpg,97.52,7,4.1,160
PROD-36273,36273,SDL by Sweet Dreams Women Pink Night suits,Sdl,Women,Apparel,Loungewear And Nightwear,Night Suits,Pink,Summer,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/a06fee74863f70931f4f09927764fb0b_images.jpg,83.75,38,4.1,96
PROD-45781,45781,Remanika Women Black and White Top,Remanika,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Remanika-Women-Black-and-White-Top_df2214db7ece1f3e2a4eb408570cb6a5_images.jpg,21.63,28,4.4,237
PROD-57244,57244,Murcia Women Beige Handbag,Murcia,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Beige-Handbag_92850b052e1da9d3a503f26272ecd4a1_images.jpg,121.28,21,3.9,108
PROD-10583,10583,Esprit Men Nova Genesis Brown Gold Watches,Esprit,Men,Accessories,Watches,Watches,Gold,Winter,2016,Formal,https://assets.myntassets.com/v1/images/style/properties/57532a5e37d522f60c53b90eb57235a6_images.jpg,275.62,25,4.9,80
PROD-33701,33701,Cobblerz Men Brown Formal Shoes,Cobblerz,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/c1bb55c7eec5e012adde8eb032399bb6_images.jpg,207.86,42,4.7,53
PROD-11451,11451,United Colors of Benetton Men Light Black Tshirts,United Colors Of Benetton,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/7f565736c0a9b1ef524cf51bd5cf1412_images.jpg,54.04,23,4.7,208
PROD-25664,25664,Fastrack Women Pink Dial Watch,Fastrack,Women,Accessories,Watches,Watches,Pink,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/0d06fee86b119cbc2f820a2c59f773fb_images.jpg,337.14,36,3.9,73
PROD-2335,2335,Reebok Men Blue Polo T-shirt,Reebok,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,https://assets.myntassets.com/v1/images/style/properties/222e20af590f53c80ccfa9dd173e80fa_images.jpg,66.78,37,4.9,271
PROD-13762,13762,Belmonte Men Solid White Shirts,Belmonte,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,https://assets.myntassets.com/v1/images/style/properties/7240911562910cddcc460bb102585a56_images.jpg,25.11,21,4.7,105
PROD-27557,27557,Scullers Men Blue Solid Shirt,Scullers,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/be18dc7d128219013b2bd76ed8123198_images.jpg,59.95,32,4.7,111
PROD-26485,26485,Puma Men Large Logo Ringer White T-shirt,Puma,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/bc83fe866659e647808116b639f298da_images.jpg,50.76,38,4.6,214
PROD-19258,19258,Guess Women Steel-Toned & Stone-Studded Dial Watch W10264L1,Guess,Women,Accessories,Watches,Watches,Steel,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Guess-Women-Logo-Glam-Steel-Watch3e2e26bf025eae81263f93ec3571d682_images.jpg,97.56,10,4.4,152
PROD-55177,55177,Lakme Absolute Fast & Fabulous Fizzy Pink Nail Polish 20,Lakme,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lakme-Absolute-Fast---Fabulous-Fizzy-Pink-Nail-Polish-20_c488c0529485a37a6b9382e79a470f02_images.jpg,63.48,24,3.8,252
PROD-22819,22819,Woodland Men Brown Casual Shoes,Woodland,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/f535edf466c07c39097bf4ea347b0256_images.jpg,121.43,49,4.5,54
PROD-49528,49528,Rocia Women Bronze and Black Purse,Rocia,Women,Accessories,Bags,Clutches,Bronze,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/644e21692bcc478d3ed82926664aa4e3_images.jpg,78.07,0,4.0,153
PROD-50405,50405,Miss Sixty Golden Watch,Miss,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Miss-Sixty-Golden-Watch_78ab571422c3fa9b55823a069c0d1269_images.jpg,127.08,19,4.5,274
PROD-34140,34140,Turtle Men Leather Brown Wallet,Turtle,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/f0be44d757a00eaf37a7d5f14ea237f1_images.jpg,46.83,38,4.2,160
PROD-54899,54899,Do u speak green Women Yellow Top,Do,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Women-Yellow-Top_5fa5412240ab45cbcfbe4fcc60fe541b_images.jpg,59.03,6,3.9,125
PROD-6795,6795,Timberland Men Vintage Rugged Green Shirt,Timberland,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/8b6016cb57be5225090c31def14984f2_images.jpg,46.94,49,4.2,304
PROD-46560,46560,Timex Men Black Dial Watch,Timex,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Timex-Men-Black-Dial-Watch_4033fb9c74f7d7b8bc65be521ad22051_images.jpg,232.47,3,4.0,314
PROD-35092,35092,Allen Solly Woman Grey Scarf,Allen,Women,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/b84bd335f1fd4d427ced673109bcc9dd_images.jpg,15.71,9,4.1,190
PROD-7647,7647,Puma Men's Ducati One Ups Black T-shirt,Puma,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/1ddfea45952075a49e2e723451b579b2_images.jpg,58.99,4,3.8,131
PROD-16210,16210,Puma Men Polo Blue TShirt,Puma,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/33a8ac3b513e71b9680f946ff14409b5_images.jpg,53.35,9,4.0,258
PROD-52352,52352,Red Rose Women Pink Nightdress,Red,Women,Apparel,Loungewear And Nightwear,Nightdress,Pink,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Pink-Nightdress_48662100bc6a661dc031f4e98a9e41f1_images.jpg,20.84,45,4.5,103
PROD-15495,15495,Carlton London Women Casual Black Casual Shoes,Carlton,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/813430c7dcd05ec183871eac316a1d1d_images.jpg,118.19,18,3.9,274
PROD-11809,11809,Vishudh Women Cotton Silk Blue Kurtas,Vishudh,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/ce6da48ecc2ec05b6100766fada5a321_images.jpg,55.6,30,4.5,317
PROD-36617,36617,Catwalk Women Brown Flats,Catwalk,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/deefc3b326c19d2f78967811d50a2b6b_images.jpg,171.78,0,4.4,109
PROD-44237,44237,Nike Women White and Green Sneakers,Nike,Women,Footwear,Shoes,Casual Shoes,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/17a850eb39bda0da142e983bb4179bc8_images.jpg,60.65,42,3.9,252
PROD-5110,5110,Wrangler Women Long Polka White Blue Black Top,Wrangler,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/04d54c05c24014475568c22380e104a1_images.jpg,66.88,20,4.0,105
PROD-20772,20772,Carlton London Women Classy Black Sandals,Carlton,Women,Footwear,Shoes,Flats,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/396c9f0d6526f5ce3d2007bd8b847d4f_images.jpg,183.92,46,3.9,283
PROD-58668,58668,ALayna Women Multi Coloured Kurta,Alayna,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Multi-Coloured-Kurta_51d20aaf6b591a286b07604c59f9fcb7_images.jpg,65.65,9,4.6,57
PROD-14547,14547,Vishudh Women Floral Print Maroon Kurtas,Vishudh,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/62f948fd1c2ef88c4dd7073828f957ab_images.jpg,60.99,8,3.7,216
PROD-41745,41745,Doodle Boys Printed White T-shirt,Doodle,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/552df056a2d669201cdce82021e111de_images.jpg,22.57,37,3.7,153
PROD-11035,11035,Jealous 21 Women Check Purple Shirt,Jealous,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/81e84659f46251c8c60fe0c8c6908d10_images.jpg,43.9,34,4.5,257
PROD-25200,25200,Lino Perros Women Leatherette Brown Handbag,Lino,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Leatherette-Brown-Handbag41ad5961d544e0d0bd9e1abb89a482e5_images.jpg,148.94,3,4.6,66
PROD-57620,57620,Lotus Herbals Safe Sun Daily Sunblock,Lotus,Women,Personal Care,Skin Care,Sunscreen,White,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Safe-Sun-Daily-Sunblock_2ec2aa168f7c5f88b9ff6534d9e1543b_images.jpg,67.34,42,3.8,203
PROD-40697,40697,Numero Uno Men Grey Flip Flop,Numero,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/044fdf6841bfb59375dee2fa575f2f10_images.jpg,118.85,18,4.6,226
PROD-33365,33365,Baggit Women Luggage Baby Purple Wallet,Baggit,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/a2b1556169080d7a04296ec2e08581e1_images.jpg,34.72,15,4.6,11
PROD-36425,36425,Spinn Men Bounce Grey Sports Shoes,Spinn,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2013,Sports,https://assets.myntassets.com/v1/images/style/properties/4a9d1aacd0416cac85e95c3f8485dbfb_images.jpg,68.29,43,4.7,56
PROD-52160,52160,Femella Women Multicolour Open Back Top,Femella,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/9ab87449de7ab657a477ae74093897ba_images.jpg,50.26,34,4.2,173
PROD-20540,20540,Baggit Women Chotu Taj White Belt,Baggit,Women,Accessories,Belts,Belts,White,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/ec7695eda44864448c5139e2fffd9b01_images.jpg,24.11,23,4.8,259
PROD-14775,14775,Arrow Men Blue Striped Shirt,Arrow,Men,Apparel,Topwear,Shirts,Blue,Fall,2013,Formal,https://assets.myntassets.com/v1/images/style/properties/e46495c9a4a575da02968b2ec09d3763_images.jpg,66.47,36,4.4,78
PROD-44005,44005,Police Men To Be Perfume,Police,Men,Personal Care,Fragrance,Perfume And Body Mist,Blue,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/f2764e63fbe5188a899d13810eec1d8b_images.jpg,79.4,34,4.3,146
PROD-5322,5322,ADIDAS Men's Adistar Black Shoe,Adidas,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/2c7a0e319823f50ced0a2b646848fb24_images.jpg,191.72,48,4.5,86
PROD-11207,11207,Esprit Men Grand Victory Black With Leather Strap Black Watches,Esprit,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/02676a098fac793471f46f8b26f19c09_images.jpg,115.65,17,4.5,58
PROD-25032,25032,Nike Men Black Puffer Jacket,Nike,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/0833cdda1a5cd1028e22c58288cfbab8_images.jpg,169.57,44,3.8,163
PROD-1782,1782,Kalenji Men's Kapteren Black Shoe,Kalenji,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/ae8c7191c026437aa3d3eb1627a111f8_images.jpg,76.14,42,3.8,113
PROD-44839,44839,Puma Men Black & Green T-shirt,Puma,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/55f88266d78c3c2ae253be42197502f7_images.jpg,29.47,48,4.1,46
PROD-57412,57412,Amante Women Pink Net Bikini Briefs PGTC01,Amante,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Amante-Women-Pink-Diva-Brief_af60ec1865197eaa3fc6e690cd7c97a5_images.jpg,60.22,32,4.7,283
PROD-13550,13550,Carlton London Women Casual Tan Sandals,Carlton,Women,Footwear,Shoes,Flats,Tan,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/1eda5b3e9fcb585cb58d162e083ba386_images.jpg,115.36,37,4.6,87
PROD-27765,27765,Bulchee Men Dark Brown Wallet,Bulchee,Men,Accessories,Wallets,Wallets,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/a3ca7a38678791781fa8121ef3eac0e8_images.jpg,47.44,26,3.8,242
PROD-2107,2107,ADIDAS Men's Chelsea Striped Navy Shorts,Adidas,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/00083b1c077ff9959c924c99c412c0d4_images.jpg,57.67,12,4.8,178
PROD-43220,43220,Converse Unisex White Shoes,Converse,Unisex,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/7c824bc49a70f70d3effdb36c2655ef0_images.jpg,66.62,40,3.9,163
PROD-12482,12482,Clarks Men Leather Black Formal Shoes,Clarks,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,https://assets.myntassets.com/v1/images/style/properties/6cd0b9ac52d838504ca8530a5ffd6c61_images.jpg,213.45,19,4.0,248
PROD-34372,34372,Myntra Men Black Banana Diet T-shirt,Myntra,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/7908a24fd1b956903cedd194484049ce_images.jpg,37.19,14,4.4,300
PROD-18984,18984,ADIDAS Originals Men Purple Polo T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/a5e3a53503cbfe1509b93e99192ac12d_images.jpg,53.99,34,4.7,231
PROD-47680,47680,Carlton London Men Off White Casual Shoes,Carlton,Men,Footwear,Shoes,Casual Shoes,Off White,Spring,2013,Casual,https://assets.myntassets.com/v1/images/style/properties/Carlton-London-Men-White-Shoes_3013e0af71fd5be93533389394431074_images.jpg,52.71,9,4.7,187
PROD-50637,50637,Chromozome Men Red Innerwear Vest,Chromozome,Men,Apparel,Innerwear,Innerwear Vests,Red,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Red-Innerwear-Vest_50b26003fee173e0cf37b68a1d2b0888_images.jpg,53.85,12,4.5,99
PROD-22217,22217,Little Miss Women Polka Dot Pink T-shirt,Little,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/e2106bdc2995c44ba1b5335ab707884f_images.jpg,63.85,33,4.4,122
PROD-16022,16022,Turtle Men Solid Khakhi Trouser,Turtle,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/549768abea9a0b250ffd3b7ca4000455_images.jpg,49.34,12,3.9,185
PROD-46752,46752,Nautilus Women Pois Perfume,Nautilus,Women,Personal Care,Fragrance,Perfume And Body Mist,Blue,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/c1edddb8044c87a66e4b8370f13535ed_images.jpg,87.49,26,3.8,48
PROD-19856,19856,U.S. Polo Assn. Men Solid Olive Jackets,U.s.,Men,Apparel,Topwear,Jackets,Olive,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/2f51f7d84613a2f837a0d2fb9c32ccc7_images.jpg,81.75,0,3.9,292
PROD-7475,7475,Proline Men Green Polo T-shirt,Proline,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/f8a879cb5b1bc1f7634ea3ecdb0456c5_images.jpg,24.93,9,4.7,86
PROD-44698,44698,Wills Lifestyle Women Blue Top,Wills,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/50d767915534d99b416c735334437bd0_images.jpg,30.96,13,4.8,61
PROD-1923,1923,Kalenji Women Running Shoe,Kalenji,Women,Footwear,Shoes,Sports Shoes,White,Fall,2010,Sports,https://assets.myntassets.com/v1/images/style/properties/ad15977e713592bafcd2de80b1f9299a_images.jpg,204.84,23,4.1,215
PROD-59315,59315,Gliders Women Beige Shoes,Gliders,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Gliders-Women-Beige-Shoes_d4ccaeabf40da0fefc4027bdfa67bbfb_images.jpg,158.95,39,3.8,90
PROD-38322,38322,Puma Unisex Grey Backpack,Puma,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/16a9f8a5010e099ff040bdbda1b5b687_images.jpg,44.53,20,4.8,100
PROD-40238,40238,Provogue Men Black Pack of 3 Socks,Provogue,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/d8407354f73a5d24c151515434eb0711_images.jpg,58.88,31,3.9,204
PROD-15806,15806,Facit Men Trophy BF Navy Blue Briefs,Facit,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/8e431a8b74772d6a1af61f6d1550506c_images.jpg,37.68,45,4.2,148
PROD-32618,32618,Nike Men Black Jacket,Nike,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/c54d3596e6826fefb4cb06338235f0c6_images.jpg,85.77,9,4.1,199
PROD-51944,51944,Yelloe Unisex Brown iPad Sleeve,Yelloe,Unisex,Accessories,Bags,Tablet Sleeve,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/bfd2c00567c672f1366d1b29ce1d674c_images.jpg,90.83,16,4.7,123
PROD-3648,3648,Fila Men's Elite White Black Shoe,Fila,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/71592ab8b9fad79b4fd437bf5beacec0_images.jpg,119.31,37,3.9,116
PROD-50896,50896,Prafful Mustard & Maroon Crepe Printed Sari,Prafful,Women,Apparel,Saree,Sarees,Mustard,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Prafful-Mustard---Maroon-Crepe-Sari_a3eed3280ff95180785c12b55bb6f3dc_images.jpg,68.18,3,4.8,306
PROD-9372,9372,Puma Unisex ABS Blue Socks,Puma,Unisex,Accessories,Socks,Socks,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/ae5b5bd07a27f794412874c5b34d7288_images.jpg,38.38,22,3.8,199
PROD-18725,18725,Arrow Woman Ester Purple Sweater,Arrow,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/f8df23eb97d3f6d2b0bb61ce20b56675_images.jpg,37.69,35,4.1,69
PROD-26816,26816,Arrow Men Blue Check Shirt,Arrow,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/0fc9f0e90179043de166c08e2768826d_images.jpg,29.52,30,4.6,306
PROD-51178,51178,Raymond Men Grey Socks,Raymond,Men,Accessories,Socks,Socks,Grey,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/5c01ae570a68a1437bdba52c6b9b9bf8_images.jpg,56.52,0,4.6,189
PROD-29062,29062,ADIDAS Men Fluid Black T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/10d96b933c3ee6dfc2e35f65bd207b10_images.jpg,62.4,43,4.6,225
PROD-48869,48869,Lucera Women Silver Pendant with Chain,Lucera,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/cd3269a8b672964bc825a2721451e219_images.jpg,134.56,49,4.3,312
PROD-23558,23558,Police Unisex And Unisex Pack of 2 Deos,Police,Unisex,Personal Care,Fragrance,Deodorant,Gold,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/77aff82e730be02fb5fc11f91965f207_images.jpg,40.09,20,4.4,138
PROD-8092,8092,ADIDAS Men Galaxy Elite White Sports Shoes,Adidas,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/5a58c7e73cd558883a036fec64cfc632_images.jpg,119.4,17,4.8,73
